SK_ID_CURR,TARGET,hist_gradient_boosting,logistic_unweighted
153090,0,0.04643231728489675,0.03281736543376648
153091,0,0.20711022497390855,0.15384488256499157
153096,0,0.0343829327718225,0.017224570887487727
153097,0,0.041442963272648056,0.03474248667766313
153099,0,0.02564603108638733,0.02014685976434419
153100,0,0.034228276592939096,0.021829706212292816
153102,0,0.04984788122769617,0.03495906576190384
153104,0,0.11992358130305925,0.14916255676558496
153106,0,0.11676953660046858,0.10080545519592053
153107,0,0.02603619348276772,0.039609350352156195
153109,0,0.026388865584826574,0.020436818478385577
153111,0,0.0300378726839787,0.051496105882003304
153112,0,0.014797022192641559,0.03169076641660208
153113,0,0.04550134884393277,0.046579141790942837
153114,0,0.032051053048619965,0.027271562957757435
153118,0,0.03434381287865863,0.020601662018417625
153120,0,0.03422855551937578,0.025073555234644426
153121,0,0.18224623633492854,0.1628120084548217
153122,0,0.03450386522497953,0.029952870307206704
153123,0,0.03767860460615052,0.03445199468533842
153125,0,0.04036738637959555,0.049598390804827995
153126,0,0.02399292452597616,0.017473610563606887
153127,0,0.16291094819258964,0.15508182137511162
153128,0,0.04957670373809796,0.06999836412153188
153129,0,0.06043171260776351,0.0638014738435549
153130,0,0.23163178690630495,0.27696550139678516
153131,0,0.06430839750365322,0.08573404673753493
153132,0,0.1295134912761358,0.07931968021640101
153133,0,0.02328063010091027,0.033257261779130104
153136,0,0.024427059506572892,0.010569839167121184
153137,0,0.018216450811182342,0.020013712814332223
153138,0,0.35521787609075034,0.2508472910955631
153140,0,0.15835596181591027,0.13996438128372002
153141,0,0.04874560342637817,0.04481981352967882
153142,0,0.03359729080182635,0.019050151665341648
153143,1,0.034074764571797325,0.10634218179828758
153144,0,0.08283956814433317,0.07565439834233405
153145,0,0.03015352951004123,0.022951301651093246
153147,0,0.04496251361077596,0.05371299031873012
153149,0,0.06664095696219531,0.032779138247632844
153151,0,0.21046912175969124,0.17006277124017957
153153,0,0.04590638453860006,0.03847461138053032
153155,0,0.04034750461479259,0.05190576122108689
153156,0,0.032203060615859994,0.031989265787898014
153157,0,0.03785887724315962,0.055604771644844335
153158,0,0.029367065717411128,0.034957572931362424
153160,0,0.10411927191179024,0.13331485610351107
153162,0,0.06328605235824247,0.032981053765269
153163,0,0.06359394410742115,0.04898374961749596
153164,0,0.02110690764773048,0.040653009699524546
153165,0,0.030327200615771058,0.031010665901887287
153168,0,0.017303005896863295,0.010626187390780278
153169,1,0.3018094415751764,0.23931599299763767
153170,0,0.09082712636339431,0.12859482097883448
153171,0,0.012449898122126345,0.02380366553463374
153172,0,0.22241152623130303,0.26282319993272696
153173,1,0.26535567102152496,0.2309391058121375
153174,0,0.030495735280967568,0.04599776973470583
153175,0,0.3209392196110489,0.2475916135716747
153176,0,0.03862542960476805,0.05013331402847654
153177,0,0.08796043951068098,0.14214733176004873
153178,0,0.04491846617317355,0.07319821181415902
153179,1,0.13694606745974824,0.09880402315561798
153183,0,0.22086934125637542,0.17367736471017506
153184,0,0.029064621644036445,0.026764638931068004
153187,0,0.16146609095917128,0.09710964992659586
153188,0,0.07145793882778471,0.05124793496216925
153189,0,0.02381162483316353,0.023086461489840806
153190,1,0.09153024814621527,0.10466819378019464
153191,1,0.18420497943817268,0.16132338379415692
153192,0,0.17043113886095967,0.08813122320262456
153193,0,0.3451085041534225,0.48697318757649066
153194,0,0.03559325660672611,0.028961575764145483
153197,0,0.04431359648613151,0.055311221105267996
153199,0,0.015141928589565859,0.009450340205379965
153200,0,0.02556229904730242,0.03236176558305452
153201,0,0.1013427498118837,0.052274958836116436
153204,0,0.058487329459671666,0.07898394568375583
153205,0,0.3116894058010898,0.3022510525614497
153206,0,0.06192376852770459,0.08141143135992167
153207,0,0.03706902800342293,0.026352094372092388
153210,1,0.04848386179095027,0.0435982002254915
153211,0,0.06458121246925262,0.0722631949504345
153212,0,0.043391041205138606,0.030803243977032078
153213,0,0.04794947977081377,0.057056474009608296
153214,0,0.07935841801904285,0.090125546424218
153215,0,0.020661564409671318,0.028717844896170176
153216,0,0.011033631007020312,0.0032126710059215877
153218,0,0.07200023541256105,0.07728671765992734
153222,0,0.1421343702044892,0.1199671933371355
153225,0,0.12239506141377472,0.13278784352572748
153226,0,0.09222523696355305,0.08540006001274957
153228,0,0.06044725637066627,0.037123256241197555
153229,0,0.0637412995699003,0.05060420804287537
153231,0,0.04953677086550554,0.05932639840736771
153236,0,0.03889900047376518,0.06041234074265603
153238,0,0.07569126195927123,0.08856339810584234
153239,1,0.05706977599114651,0.028716866413466127
153240,0,0.01069505585106039,0.008004799839972987
153241,0,0.11245333554446489,0.15372125766011563
153244,0,0.07362611289524362,0.08699002755983448
153245,0,0.13747724230980451,0.16729600036496944
153246,0,0.040354992359973085,0.05232948479384693
153247,0,0.02957214747628939,0.020417305267344206
153248,0,0.021061349327229754,0.016971915847558295
153249,0,0.011909102662907322,0.011162722892423592
153250,0,0.0438642519678358,0.12212816326815715
153251,0,0.06870690275506088,0.09174956627625791
153253,0,0.019782695289912736,0.013499866769882926
153256,0,0.047249048819254194,0.07528949948344363
153257,0,0.061550620688820105,0.06844087090921636
153258,0,0.042887417649993896,0.022753154430974098
153259,0,0.14653335071532445,0.1741769065745064
153260,0,0.20855028593443753,0.1985844543549302
153262,0,0.039212060500247156,0.04930735945965499
153264,0,0.21908184814054313,0.13821184629319047
153265,0,0.18556792258490662,0.18124189877897617
153266,0,0.03517776819104348,0.029069191261605745
153267,0,0.29470470181599506,0.3268200985799979
153268,1,0.14938353910637509,0.101015601598649
153270,0,0.13089537426554002,0.12228575610579828
153271,1,0.08191588033221368,0.09439429180612238
153273,0,0.046308519913782015,0.06851730419671168
153274,0,0.01791505454363274,0.010210653711390497
153277,0,0.04842013197439546,0.05150351831381592
153278,0,0.014853462712076054,0.028886856064559305
153280,0,0.034842439769519125,0.04843006928689821
153281,0,0.023702952793722133,0.016413068338040092
153282,1,0.4213317310153072,0.4525084299383417
153283,0,0.03555239577709717,0.03126659047674214
153284,0,0.060937012736702156,0.0999889300827842
153285,0,0.15694151028640463,0.1224996279992992
153286,0,0.08185037234529001,0.09789131737241992
153288,1,0.30119042909664,0.24957359904270784
153290,0,0.050538454560219284,0.07829648391344425
153292,0,0.036935875477229825,0.020411498129129145
153293,1,0.04448586524133716,0.03453506897972819
153294,0,0.040843893823494674,0.07468103722704193
153295,1,0.11606786483438813,0.18321895824306236
153296,0,0.05937126629542464,0.11885176018572724
153297,0,0.03189012121567351,0.04017121281793798
153298,0,0.04923736256972905,0.049758921600145396
153299,0,0.07795366299191193,0.09422108201418708
153300,0,0.13478003314708611,0.13242432143313734
153303,0,0.08077519880958223,0.09116148844966145
153305,0,0.1540813151168398,0.14563119915976502
153306,0,0.08416926023264663,0.0879620347950566
153307,0,0.026821669920450753,0.022180175746680863
153309,0,0.12500831481004632,0.18422075644360378
153312,0,0.03622175422732911,0.02201056130098204
153313,0,0.06425865230129342,0.10391388153475639
153314,0,0.1419183213491992,0.12867449875015638
153315,0,0.07552473230520848,0.05702207970133775
153316,0,0.0815280510817871,0.0732096499822242
153317,1,0.2529767735491541,0.17083369467325948
153318,0,0.16699905566574552,0.1906000953714121
153319,0,0.02175186546338439,0.023021831092520352
153320,1,0.32962728844148725,0.2862836931932811
153322,0,0.10357913602138674,0.09441958396634702
153323,1,0.2725546957369038,0.27654086361900604
153324,1,0.02541715074250267,0.022163891325457593
153325,0,0.021823841361151418,0.017664613177614353
153326,0,0.09564466336501797,0.10327672026472935
153327,0,0.0736327468106393,0.04167980611318148
153331,0,0.022753836759839104,0.01994364868211555
153332,0,0.04445817250023035,0.033789910763264173
153334,0,0.035246475529341174,0.02913089085049775
153335,0,0.0528028114959001,0.044583407761563776
153337,0,0.05972474043100605,0.07814925432873479
153338,0,0.025213589596073897,0.008382174311230482
153340,0,0.02877361519643613,0.034160699408667665
153342,0,0.03556425877623289,0.04224738699406856
153343,1,0.06476909262472197,0.08364768313761949
153344,0,0.4052316288549697,0.23297628851253643
153346,0,0.02277582559478883,0.04113905291506797
153347,0,0.029837016992417625,0.019111727011468047
153348,0,0.05179503077486734,0.06923388999989365
153349,1,0.05675670440613234,0.07869642433609268
153350,0,0.022662307082199965,0.03268749792429969
153351,0,0.17110183844070648,0.2426633603036922
153352,0,0.0395270239211395,0.024074888787607787
153353,0,0.15481537003487175,0.14759663411810925
153354,0,0.10926339379403528,0.12777158981682923
153355,0,0.033837091717739916,0.049527334700984124
153356,0,0.01622956812288901,0.016022190625313064
153357,0,0.026232067055640976,0.017984070473165595
153358,0,0.06395852534815442,0.09049459611671004
153359,0,0.05985780989351596,0.04813009061930713
153360,0,0.016350691680918787,0.019843415549039716
153361,0,0.1317216282130507,0.11261938324216234
153362,0,0.227749256886176,0.2755174797078282
153363,0,0.07593141027038547,0.1478045806373332
153364,0,0.08518418414937122,0.08845653360444697
153366,0,0.036136860514933124,0.06023064206599786
153369,0,0.09470386896932091,0.10438021179866565
153370,1,0.10919874364750325,0.07746861090557679
153371,0,0.03843075724231713,0.03226859302470715
153372,0,0.024351790799100416,0.06344334681434087
153373,0,0.06134375174636771,0.07197619752067003
153374,0,0.0354392794065334,0.035654836012328085
153376,0,0.024803579092688526,0.018373068519169106
153377,0,0.028804774005446607,0.04165734119409274
153378,0,0.015284452852554664,0.010517827149490016
153379,0,0.048385358186560166,0.05217189716595185
153380,0,0.2570405993048918,0.2492746401895792
153382,0,0.041348551846219946,0.0458511346405558
153383,0,0.050196189389098596,0.05737520084668499
153384,0,0.10469100925688053,0.12620773534505647
153385,0,0.05034151083709737,0.05291286875751733
153386,0,0.09709973239402737,0.09115485653403332
153388,0,0.03240259278005153,0.030718226995951104
153389,1,0.30075449028198153,0.31657318782574057
153390,0,0.02910212132866686,0.0347076856409767
153391,0,0.026647187742172142,0.024082155502585054
153392,0,0.05836947130870738,0.06033330645217982
153396,0,0.06193686069414157,0.18881160174318268
153397,0,0.10194473940766262,0.07081150661899893
153399,0,0.029730412248649543,0.017699550848624842
153400,0,0.04362810843259255,0.05232342853334997
153402,1,0.02351067722239992,0.02259696544744345
153403,0,0.054942038199125326,0.03598274329518019
153404,0,0.16444294711029944,0.2316791075504273
153405,0,0.057649069015716044,0.04901562772181402
153406,0,0.01695406367599592,0.014961163359458499
153407,0,0.10370962711708277,0.12498681274799103
153408,0,0.03505459656818055,0.027769562082221703
153409,0,0.01597086795432529,0.013730749532410274
153410,0,0.011292097594303342,0.0033148281817820713
153411,0,0.048782237727062715,0.042665424927751334
153412,0,0.019517373076161224,0.014595025765373288
153413,0,0.05627056023947403,0.051104313016654516
153415,0,0.11308903296837991,0.06476397909216988
153416,0,0.08298321843195855,0.06300451349240951
153417,0,0.034447086985975296,0.03422234221243418
153418,0,0.24168821518111738,0.2057145369974374
153419,0,0.052628269729299716,0.04907493658355235
153421,0,0.02283879611148143,0.017323454847378666
153422,1,0.11636665110485787,0.09325229549083379
153423,0,0.02189703320581828,0.03806855527980608
153425,0,0.1539374504540211,0.08434394495119839
153426,0,0.05236980616546971,0.04994793190542849
153427,0,0.0180601317527551,0.011957843031701505
153429,0,0.02629426646277,0.02378361513596613
153430,0,0.11665935861212275,0.17363136281215108
153434,0,0.03375424377584865,0.0359659847297712
153435,0,0.024500924824413618,0.0381503018718966
153436,0,0.011134992523551428,0.010171206178536611
153437,0,0.047198131211581035,0.08750389100495538
153438,0,0.052493929325487645,0.05281531007977127
153439,0,0.06547147278723792,0.09222379737720013
153442,0,0.05205717502753753,0.04506033655040009
153443,0,0.06412735484077743,0.05741699932831863
153444,0,0.07943841142915566,0.08492347701547795
153447,0,0.022222489269192253,0.009149222882718206
153448,0,0.0265456832143623,0.031620746267063723
153451,0,0.06318763122374375,0.05587980528555896
153453,0,0.06019672196522081,0.05160400209095592
153454,0,0.20464759008660094,0.2715567778398123
153455,0,0.07611879236116864,0.07796353008708408
153456,0,0.024133582410315237,0.016142799670918834
153457,0,0.051996100456599116,0.03422256301716498
153460,0,0.16460517617176776,0.1924598274132232
153463,0,0.11885299893931155,0.1069472535160617
153464,0,0.03275706804001234,0.04329748166812048
153465,0,0.06268074924767925,0.041296514276891065
153466,0,0.04129412425843042,0.030246112853548494
153467,0,0.04945287325151305,0.05630618183443921
153468,0,0.23693582283653342,0.31231431781270036
153469,0,0.12081235417378902,0.08637774723837223
153470,0,0.10616295463956857,0.13651957097154457
153471,0,0.08262770520611186,0.160297852507823
153473,0,0.01838921195380011,0.015626851514805896
153474,0,0.0252996125516222,0.031558637359616844
153476,0,0.011704825609614805,0.006989569771976786
153482,0,0.05187160658988051,0.029833226792758905
153483,0,0.048260532295639993,0.054017284097208594
153484,0,0.27004495185439337,0.3204668364713202
153485,0,0.014370368263945568,0.01342958529587609
153486,0,0.0187935937478164,0.013777684810555715
153489,1,0.03346484052790161,0.026538128968585786
153493,0,0.030220383584814076,0.04087192894817433
153494,0,0.1240844380483302,0.04482056084016925
153495,0,0.012342768585652877,0.013429272851182169
153496,0,0.09184546465350349,0.09748296254494984
153497,0,0.05549968374826596,0.0811958080002534
153498,0,0.0355234358212199,0.0315151648600175
153499,0,0.10339438724971467,0.10041605002989434
153500,0,0.05764245109384966,0.052997134494740805
153503,0,0.08305781218490561,0.12816250521217531
153504,0,0.08851853786438074,0.07882106116952296
153505,0,0.23977322659670017,0.24034556789082034
153508,0,0.01716101831218334,0.01282230173521196
153509,0,0.1459467225518825,0.16884314992173236
153510,0,0.040318709528701833,0.06077066574159548
153511,0,0.12151595427480008,0.13288522714767487
153515,1,0.21742256891640122,0.16877781950333215
153516,0,0.0716673083137708,0.10698898171584763
153517,0,0.06964297186809898,0.08376790742603811
153521,0,0.11358555510590193,0.07659016491187666
153522,0,0.19093277705402437,0.27302178605450356
153523,0,0.035183212017006506,0.02586092216770537
153524,0,0.023166561890622106,0.026554785677987577
153525,0,0.21304597155115879,0.2051593342511601
153526,0,0.04672600326501226,0.045350832069129626
153527,0,0.13298194426646479,0.19638686555359905
153528,0,0.039965936510181536,0.07133061180132873
153529,0,0.042943191798015624,0.032346896747184016
153530,0,0.027775336976996568,0.040339558554264576
153532,0,0.09081019948350902,0.09801568098947512
153533,0,0.02418961928557628,0.022144453378257142
153534,0,0.0841101109716205,0.0458058960534805
153535,0,0.021547166218435346,0.014151882723465669
153536,0,0.01568451500211521,0.022549152825549812
153537,0,0.03084934679023151,0.032726095855460366
153538,0,0.06087809834056268,0.048866464006384114
153539,0,0.033805283156430395,0.03593848541384002
153540,0,0.016822209704216162,0.010436411834146193
153541,0,0.06808475790434548,0.0639207141620416
153542,0,0.1918319407731845,0.1778641435546726
153543,0,0.20707505039468732,0.17206436632612068
153545,0,0.03418981092857606,0.08007378330167113
153546,0,0.05354332157896128,0.05268077682735032
153549,0,0.016683605728679857,0.02713285906055009
153550,0,0.11586038751126987,0.15615961864041086
153551,0,0.019747442239471773,0.02039413750263962
153552,0,0.04587706856370818,0.038737479231361296
153554,0,0.0869469940069536,0.08395533801458117
153557,0,0.07449883932603532,0.11810496996590093
153558,0,0.07395917641847963,0.08377484770861092
153559,0,0.05863742152065368,0.06382376366394453
153560,0,0.015017639550174159,0.02723753383987736
153561,0,0.023780140949616002,0.03449828780315735
153562,0,0.09624543924307424,0.13005467092458606
153563,0,0.22938142887443905,0.17958300857828385
153564,1,0.09025484077911032,0.08891224387169094
153565,0,0.06609654081029488,0.04836828806561515
153566,1,0.15693851165524123,0.10904678580000172
153568,0,0.015968129981736853,0.016340028227897107
153569,0,0.1284566717293312,0.11145825507387458
153570,0,0.027134328152331615,0.023072394223425847
153571,0,0.0268517686231679,0.025659563546150625
153572,0,0.06824281440674812,0.043315884491425934
153573,0,0.07810097271440498,0.060490057500969474
153575,0,0.02136746852314375,0.016031075331409655
153576,0,0.0381135427921939,0.03426900269132471
153578,0,0.14708313561183375,0.1555423667295681
153580,0,0.11790249584278455,0.08161893700417479
153583,0,0.048639603839562,0.05957599674589946
153584,0,0.08237809727155644,0.11172978362469957
153585,0,0.10524581428388886,0.08593575725065179
153586,0,0.06529258477006104,0.10453352167184626
153587,0,0.06543789953501356,0.07861186688849152
153588,0,0.09491708292482777,0.09338384087253156
153591,0,0.021902982562050064,0.03048552635973344
153592,1,0.15869794519288863,0.13482829924724896
153597,0,0.15354810020045415,0.2301236415130495
153600,1,0.11903267748537003,0.10035878114794583
153602,0,0.028752925863020463,0.02076971629098033
153603,0,0.05905769769060578,0.07301388976693597
153604,0,0.06414259482739364,0.06386822897666848
153605,0,0.4213313805566251,0.4222323828463412
153607,0,0.026063478034142603,0.08757227043586163
153608,0,0.03323611612511656,0.031379682118764435
153609,0,0.08325810628861131,0.07640802656005255
153610,1,0.18013241142759973,0.20518546935406218
153611,0,0.03629872037663977,0.04620627807831952
153612,0,0.21066914721446978,0.1175799434758316
153613,0,0.12122260529374476,0.1815689162458843
153615,0,0.021362426548550792,0.0151541286518206
153617,0,0.13563573815504243,0.08487094183192229
153618,0,0.028151748373743977,0.024300721584480267
153619,0,0.16838520317357955,0.1478474038369706
153620,0,0.28757943091850907,0.21066816274059494
153621,0,0.022103059580258495,0.02614935962492173
153622,0,0.03841275622708219,0.03010609585714917
153623,0,0.15397006753013098,0.15639736952532612
153624,0,0.2138847512369601,0.2115815553763563
153626,1,0.043054782279022714,0.04015975808909949
153627,0,0.08011639089593665,0.076616575459065
153628,0,0.08872348852006998,0.07532417501236141
153629,0,0.015125335412858114,0.012382601843056529
153630,0,0.09480800156182073,0.07516725867347225
153631,0,0.07279504173401534,0.1075188856785133
153633,0,0.020170548088725853,0.035753309844638745
153634,0,0.021775973125981167,0.0184186954735061
153635,1,0.2944725061614137,0.27075761759220024
153636,0,0.07930135972198474,0.10697859959630347
153637,0,0.4274481796684025,0.2819905465920074
153639,0,0.23579448902296807,0.15090113302635907
153640,0,0.03412349976976345,0.022544992523571516
153642,0,0.0159983937180849,0.01320646244916283
153643,0,0.1665192642806525,0.12627965270278138
153644,0,0.08652352530295455,0.06679872149808808
153645,0,0.013943545181787661,0.01877738201135825
153646,0,0.10782331776516274,0.13129840898186632
153648,0,0.025457861645025788,0.026837377541595944
153649,0,0.014549076017201821,0.013209297961416313
153650,0,0.1043468531648586,0.09886039803120007
153652,1,0.07852743476779327,0.08482983887503652
153656,0,0.05882731446253841,0.0730579917662612
153657,0,0.02154718784456311,0.017820842095079018
153658,0,0.1949335487066696,0.2802484482081922
153659,0,0.025724810005308754,0.025728128833388462
153660,0,0.14061753227917,0.14624025873718283
153662,0,0.04203856975700073,0.03581562456495896
153663,0,0.0719786015996694,0.08791528420741043
153665,1,0.05992016053768427,0.06804970576103836
153666,0,0.03469722861783566,0.07661486835017207
153667,0,0.017083081988521442,0.019234935492228034
153668,1,0.09914121094222424,0.08173941798168552
153669,0,0.08759678524839609,0.05955676078018132
153670,0,0.0924700447057536,0.1524560343856029
153671,0,0.4657544228673884,0.4103108721596003
153674,0,0.04649590714007784,0.0820514610042987
153675,0,0.02665552924034885,0.015708569912480614
153677,0,0.04499639422202115,0.055571061831412596
153678,0,0.032042668047529546,0.07622130185521245
153679,0,0.16732310401402278,0.17013657476135746
153680,0,0.04163021371031928,0.030557189710348154
153682,0,0.30155594271762504,0.16098054119765023
153683,0,0.0159525127124821,0.011419519812679146
153684,0,0.05866645761839293,0.07800522018956925
153686,0,0.0862696931163196,0.13684468804498892
153687,0,0.02251254955974969,0.03308931459090608
153688,0,0.016371437075773376,0.007525867786449983
153689,0,0.03803129553355318,0.0502725082985751
153690,0,0.05139256625292399,0.04811721506839394
153691,0,0.0481741743105225,0.09546429671167267
153692,0,0.2804889533001247,0.32985268224307523
153694,0,0.030030252070893906,0.030371828770492555
153695,0,0.03126140864304375,0.058911701495521974
153696,0,0.07462559535063938,0.06933035942024726
153697,0,0.022499634816434758,0.027986116636753475
153699,0,0.10779680265310164,0.04745480762615975
153700,1,0.039493436311155525,0.03355886885259377
153701,0,0.1537423111522417,0.08945087225061374
153702,0,0.013158433316545369,0.008983467696672421
153703,0,0.08462877229979306,0.09410281666304302
153705,0,0.03408983927145256,0.02242719050912671
153707,0,0.012629922774370049,0.009714088809699976
153709,0,0.05864470378200834,0.07616141970941542
153711,0,0.04235784462673572,0.058876211269644305
153712,0,0.023192609295458504,0.019880209991934766
153714,0,0.09629248608109786,0.09753625847574399
153716,0,0.02824995793637769,0.03416094294056838
153719,0,0.09295622780863369,0.08237040814558569
153722,0,0.03729725345847609,0.07210466719473706
153723,0,0.2204885927632874,0.2098394950152072
153724,0,0.008581305851152621,0.006441148503058419
153725,0,0.025682842443757188,0.04647562634371151
153726,0,0.19139209676296254,0.287705680540838
153727,0,0.22544590385844637,0.16421655217948558
153728,0,0.08534599849107953,0.04239257717566606
153729,1,0.3987777976440012,0.27926452670875873
153730,1,0.22565047645310266,0.2606643873027403
153731,0,0.03589470512882369,0.023406486973427395
153732,0,0.0863036958732881,0.12818423356788827
153733,0,0.07608932187586974,0.07512407482320874
153735,0,0.03564164224646968,0.03558071690453924
153736,0,0.04055396157263154,0.05139479439099103
153737,0,0.12715884515988798,0.10701788441102145
153739,0,0.07192593445155405,0.0572228088994022
153740,0,0.07538766120991694,0.07657623131169063
153741,0,0.043407555915949414,0.06198459183283593
153742,0,0.05821125593404452,0.046303558739747855
153744,0,0.024121013378953473,0.0405175726490621
153745,0,0.0205830279808436,0.02494623004282019
153746,0,0.11231995516475127,0.14868183925545528
153747,0,0.09621674741884313,0.08713821921084447
153749,0,0.10179450837769385,0.10853021350196686
153750,0,0.031395190702671445,0.01744062649979659
153751,0,0.21507984797470134,0.16436355901004493
153752,0,0.05128111236227573,0.04444637027756271
153753,0,0.02060794843875599,0.010864171705172199
153755,0,0.08099074592887855,0.10121200297755825
153760,0,0.02172067818471581,0.014132755383025459
153761,0,0.06319574780138001,0.04670797073398987
153762,0,0.1165254328277637,0.09576648067955622
153763,0,0.10047436444574732,0.06334977485182193
153767,0,0.02820083863832414,0.0401457497931505
153768,0,0.06625627945758135,0.06872884718526949
153769,0,0.09484834436267775,0.10672759425477389
153773,0,0.10695968217627551,0.11998426728742842
153774,0,0.1410583454917085,0.1379732426418018
153775,0,0.14233450626343275,0.10225674920366523
153776,0,0.10460597394390948,0.10462511804422488
153777,0,0.02953112125127943,0.031089321974782723
153778,0,0.062441442855641946,0.05088390188635458
153779,0,0.02526337308601962,0.02470131747027544
153780,0,0.07218127961119299,0.10008273154240789
153781,0,0.10572648615776785,0.23870708226977663
153786,1,0.26005027951540566,0.3282331078331213
153787,0,0.03430940481661741,0.04438452703338349
153788,0,0.07151685906227162,0.08239741057391904
153789,0,0.012191002125291547,0.011453127817802384
153790,0,0.04156171358932158,0.04703864139508397
153791,1,0.15503490274523382,0.18304631965131252
153792,0,0.03767768089099818,0.021770788665451582
153793,0,0.021838801984670607,0.01824165296517549
153794,0,0.10367498724658335,0.14885949524263423
153795,0,0.14630123449202606,0.1127335589683078
153797,0,0.06736194097272134,0.06395749709576305
153798,0,0.11160532770489524,0.08788017650258623
153799,0,0.3476794001592187,0.2777543357373649
153800,0,0.0946081594300318,0.05765764469593233
153801,0,0.05627179925820534,0.04336117562671177
153804,0,0.05746908942239856,0.04088109210761735
153805,0,0.10237316199322873,0.09556622475181879
153806,1,0.019839082872188028,0.024705002717672453
153807,0,0.0925376969553461,0.1452428521084573
153808,0,0.11925031977273608,0.13848967452125302
153812,0,0.03980927115578934,0.05760592232047466
153813,0,0.103167738092443,0.08880531502022421
153814,0,0.12735828118613632,0.1046366163172579
153816,0,0.03415504609229049,0.048586491439902194
153819,0,0.029818737704091394,0.04003424202169682
153820,0,0.054546331407814404,0.05242284395479353
153822,0,0.031358236817676285,0.008582683425350056
153824,0,0.08692999610432506,0.08548756402328334
153825,0,0.0551642961278017,0.047401930615103574
153826,0,0.09899796654145179,0.08581061860036282
153827,0,0.0745600649117173,0.10073675836526232
153828,0,0.17063662313604827,0.1729688596754385
153829,0,0.015289243593572026,0.012014551796522955
153832,0,0.15709216311293134,0.11870993451992068
153833,0,0.015485431618520805,0.018928289286720936
153835,0,0.022319516283028168,0.021136777794701425
153836,0,0.047465796797078616,0.06119948846802696
153837,1,0.19237131967657153,0.25609800337614086
153838,0,0.05081307354433925,0.029767809460804612
153840,0,0.14552345340795525,0.09613180907669278
153841,0,0.025873472007197182,0.023121229099303964
153843,0,0.08130155636300002,0.15327131617419837
153844,0,0.26214310562294824,0.17905541869247885
153845,0,0.020611175781047937,0.016089943275703362
153848,0,0.05026548474355297,0.06758052956678962
153849,0,0.11999539913745448,0.0832090936331172
153850,0,0.012679095757107803,0.0067295202650704735
153851,0,0.022073854869679988,0.017410206891594223
153852,0,0.1122681127255579,0.1009199847850803
153853,0,0.05292026204185968,0.06260467210418418
153854,0,0.03454170918910643,0.03270511691748827
153856,0,0.045648421622268454,0.04271348995838301
153858,0,0.06935634411532418,0.09536507912540691
153859,0,0.332363720966331,0.19520763377098094
153860,0,0.0505299286730104,0.03641004295732366
153861,0,0.039878142633308106,0.02273415610556099
153862,0,0.041127723822895514,0.028921147822602487
153863,0,0.09793318187010733,0.10011151067142356
153864,0,0.038608960379825565,0.06097844803345034
153866,0,0.01771718490044632,0.014620772534771136
153868,0,0.0743585312975131,0.08325765119141154
153869,0,0.18645993186675133,0.2435892713278927
153870,0,0.10103417375725085,0.1200479514664356
153872,0,0.016145434905354437,0.00600210171159637
153874,0,0.04320196061637765,0.07618382148276573
153876,0,0.058747536740303044,0.036542685690523505
153877,0,0.04175584830022759,0.04845871435679506
153878,0,0.10626223384629999,0.09505659644876775
153879,0,0.13321606039551065,0.13436392750112644
153880,0,0.034521169460985074,0.04274218861935416
153881,0,0.051831754937838904,0.07591902628082223
153887,0,0.038447399819298664,0.043450306619776634
153889,0,0.10330779460659434,0.09922275246033363
153894,1,0.11453039438333643,0.11716857179478424
153895,0,0.18210673534781158,0.18536630638554982
153896,0,0.03026982365420539,0.0315741724676705
153899,0,0.022529936155047735,0.023721598467093253
153900,0,0.03956878677828145,0.04949228424390023
153903,0,0.3927125141703832,0.27801337885798005
153904,0,0.09550641303376053,0.12680627979746717
153906,0,0.04268355216574176,0.049403086722036346
153907,0,0.03374626722484897,0.015702281740511723
153908,0,0.08119204290307913,0.10454527865583305
153909,1,0.5277107781668118,0.3997721919812564
153910,0,0.024757189686630505,0.022100456524579364
153911,0,0.027347985854887832,0.02692636155838252
153912,0,0.04200756503453138,0.023519272666835032
153913,0,0.1195267904839922,0.1513009698601232
153914,0,0.03091586584527802,0.03563764467711521
153915,0,0.027955304198052602,0.0506748490543531
153916,0,0.029905364504535455,0.039021227934826506
153917,0,0.09921627001828659,0.1136008680621779
153919,0,0.032933455096399444,0.03427182457150464
153920,0,0.06013568245194005,0.04770871920574536
153921,0,0.03057132128417679,0.02884633731354327
153922,0,0.023549074046453147,0.03340450678885869
153923,0,0.06515049795975733,0.0834330527616242
153925,0,0.16389291347277316,0.25705711667670234
153926,0,0.04493234798906314,0.02419637546424319
153927,0,0.4227406010335388,0.3012278703664128
153930,0,0.035670306491191996,0.0556323772072729
153931,0,0.052777944764921744,0.053055575603235455
153932,0,0.05282314825563509,0.0691767708429666
153933,0,0.05154210692967023,0.0772739423089694
153934,0,0.0820960609421084,0.05584322148392633
153935,0,0.043525827821752024,0.04761312392751692
153938,0,0.10586310218251686,0.10312294683315439
153939,0,0.02005931027586333,0.006755787316944065
153940,0,0.11202271086600114,0.1140971726198255
153941,0,0.019656853676048396,0.018528222331194725
153942,0,0.08594734164037542,0.06375332913342203
153943,0,0.1199872306881067,0.08673343429297818
153944,1,0.06498277047304017,0.038567806579042734
153945,0,0.027219563915237527,0.037034033406640576
153946,0,0.016393429460615516,0.02541570506473241
153947,0,0.050660858475583145,0.037193800448724494
